,Unnamed: 0,name,title,SPEAKER,words,power,danger
19,19,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,stuff,-0.174428,-0.190043
19,19,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,child,0.122965,-0.329346
19,19,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,be,-0.000604,-0.299783
19,19,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,first,0.270568,-0.078046
19,19,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,memory,0.13983,-0.292155
19,19,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,was,-0.000604,-0.299783
19,19,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,violence,0.146684,0.625379
19,19,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,conflict,0.090732,0.397893
19,19,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,first,0.270568,-0.078046
19,19,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,memory,0.13983,-0.292155
20,20,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,one,-0.172659,-0.179244
20,20,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,will,0.224602,-0.196523
20,20,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,believe,0.209417,-0.28503
20,20,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,one,-0.172659,-0.179244
20,20,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,reasons,0.073495,-0.084532
20,20,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,people,0.003899,-0.144111
20,20,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,take,0.070887,-0.218309
20,20,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,serious,0.064516,-0.025866
20,20,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,tell,-0.077501,-0.14206
20,20,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,people,0.003899,-0.144111
20,20,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,one,-0.172659,-0.179244
20,20,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,first,0.270568,-0.078046
20,20,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,memories,0.231462,-0.343479
20,20,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,violence,0.146684,0.625379
20,20,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,conflict,0.090732,0.397893
20,20,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,believe,0.209417,-0.28503
22,22,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,was,-0.000604,-0.299783
22,22,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,watching,-0.113978,-0.131806
22,22,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,vice,0.016669,0.338306
22,22,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,news,0.183952,-0.036355
22,22,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,showed,0.374014,0.070979
22,22,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,ways,0.067893,-0.097867
22,22,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,get,0.285172,-0.101678
22,22,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,gun,0.178952,0.553943
22,22,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,background,-0.120169,-0.025505
22,22,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,check,0.110012,0.023596
22,22,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,showed,0.374014,0.070979
22,22,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,gun,0.178952,0.553943
22,22,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,shows,0.374014,0.070979
22,22,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,do,0.13353,-0.088348
22,22,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,require,-0.036617,0.034376
22,22,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,background,-0.120169,-0.025505
22,22,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,checks,0.110012,0.023596
22,22,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,showed,0.374014,0.070979
22,22,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,website,0.048261,-0.122017
22,22,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,called,0.149355,0.022012
22,22,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,can,-0.019624,-0.215608
22,22,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,get,0.285172,-0.101678
22,22,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,private,0.147009,-0.164013
22,22,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,sales,0.174657,-0.032914
22,22,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,state,0.02003,-0.16438
22,22,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,like,-0.000376,-0.262014
22,22,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,buying,0.282158,0.080145
22,22,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,guns,0.178952,0.553943
22,22,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,meeting,0.239125,-0.128455
22,22,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,people,0.003899,-0.144111
22,22,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,sell,0.186243,-0.006425
22,22,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,guns,0.178952,0.553943
22,22,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,got,0.285172,-0.101678
29,29,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,solitary,-0.447822,-0.015556
32,32,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,think,0.183744,-0.265213
32,32,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,say,-0.068561,-0.183017
32,32,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,storm,0.08589,0.530763
32,32,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,can,-0.019624,-0.215608
32,32,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,do,0.13353,-0.088348
32,32,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,prevent,0.112316,-0.107513
32,32,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,got,0.285172,-0.101678
32,32,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,tornado,0.275135,0.458699
32,32,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,coming,0.03642,-0.16785
32,32,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,know,0.213072,-0.278711
32,32,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,winds,0.025912,-0.085192
32,32,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,make,0.038815,-0.18907
32,32,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,tornado,0.275135,0.458699
32,32,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,like,-0.000376,-0.262014
32,32,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,breeze,-0.029592,-0.398189
32,32,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,one,-0.172659,-0.179244
32,32,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,knows,0.213072,-0.278711
32,32,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,way,-0.175467,-0.143953
32,32,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,be,-0.000604,-0.299783
33,33,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,were,-0.000604,-0.299783
35,35,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,was,-0.000604,-0.299783
35,35,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,mental,0.051653,0.004025
35,35,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,illness,-0.305749,0.427986
35,35,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,whole,0.059861,-0.206099
35,35,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,life,0.497462,-0.209255
35,35,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,hit,0.203419,0.496395
35,35,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,was,-0.000604,-0.299783
35,35,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,neglect,-0.44667,0.349212
35,35,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,lot,-0.214926,-0.224337
36,36,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,mental,0.051653,0.004025
36,36,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,illness,-0.305749,0.427986
36,36,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,saying,-0.068561,-0.183017
36,36,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,were,-0.000604,-0.299783
36,36,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,lot,-0.214926,-0.224337
36,36,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,lot,-0.214926,-0.224337
36,36,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,bipolar,-0.110665,0.335581
36,36,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,schizophrenic,-0.027941,0.600666
36,36,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,people,0.003899,-0.144111
36,36,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,family,0.280516,-0.413042
36,36,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,are,-0.000604,-0.299783
36,36,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,violent,0.090368,0.573725
36,36,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,scream,0.08601,0.4799
36,36,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,pretty,0.23841,-0.257641
36,36,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,daily,-0.016566,-0.217238
36,36,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,basis,-0.117544,-0.242298
40,40,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,want,0.223812,-0.021646
40,40,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,get,0.285172,-0.101678
41,41,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,was,-0.000604,-0.299783
41,41,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,going,-0.063845,-0.050257
41,41,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,join,0.237052,-0.172223
41,41,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,marine,0.181809,-0.108493
41,41,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,corps,-0.009471,-0.069979
41,41,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,was,-0.000604,-0.299783
41,41,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,acted,0.345117,0.037803
41,41,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,years,0.000642,-0.227449
41,41,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,old,-0.284402,-0.095059
41,41,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,prevented,0.112316,-0.107513
41,41,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,getting,0.285172,-0.101678
41,41,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,military,0.319843,0.236057
42,42,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,getting,0.285172,-0.101678
44,44,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,walk,-0.007134,-0.166206
44,44,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,morning,-0.07364,-0.320972
44,44,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,got,0.285172,-0.101678
45,45,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,incident,-0.142869,0.411852
45,45,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,happened,0.206163,-0.008713
47,47,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,woke,0.093831,-0.164824
47,47,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,took,0.070887,-0.218309
47,47,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,sawed,-0.059109,0.162177
47,47,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,shot,-0.007983,0.432806
47,47,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,gun,0.178952,0.553943
47,47,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,one,-0.172659,-0.179244
47,47,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,shells,-0.065687,-0.151236
47,47,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,holds,-0.224762,-0.11287
47,47,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,three,-0.144335,-0.305414
47,47,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,rounds,-0.142532,-0.091175
47,47,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,put,-0.031645,-0.084286
47,47,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,one,-0.172659,-0.179244
47,47,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,tube,-0.212388,-0.096812
47,47,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,put,-0.031645,-0.084286
47,47,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,pretty,0.23841,-0.257641
47,47,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,thing,-0.332021,-0.164908
47,47,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,feeling,0.092993,-0.337847
47,47,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,time,0.029272,-0.2166
47,47,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,is,-0.000604,-0.299783
47,47,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,adrenaline,0.589231,0.142629
47,47,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,rush,0.134019,0.282911
47,47,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,anger,0.122103,0.499176
47,47,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,hatred,-0.119856,0.57083
47,47,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,adrenaline,0.589231,0.142629
47,47,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,rush,0.134019,0.282911
47,47,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,do,0.13353,-0.088348
47,47,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,spend,0.151213,0.041343
47,47,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,time,0.029272,-0.2166
47,47,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,room,-0.029566,-0.317521
47,47,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,alone,-0.447904,-0.120764
47,47,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,getting,0.285172,-0.101678
47,47,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,rush,0.134019,0.282911
47,47,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,was,-0.000604,-0.299783
47,47,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,feeling,0.092993,-0.337847
49,49,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,till,-0.218738,-0.119696
49,49,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,got,0.285172,-0.101678
49,49,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,school,0.191311,-0.239041
49,49,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,excitement,0.452169,-0.149789
49,49,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,built,0.378271,-0.151212
49,49,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,built,0.378271,-0.151212
49,49,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,built,0.378271,-0.151212
49,49,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,realized,0.216093,-0.205782
49,49,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,resource,0.23128,-0.261448
49,49,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,officers,0.260205,-0.062405
49,49,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,one,-0.172659,-0.179244
49,49,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,stop,-0.11211,0.165663
49,49,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,like,-0.000376,-0.262014
49,49,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,thought,0.102307,-0.326965
49,49,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,would,-0.098469,-0.058668
49,49,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,be,-0.000604,-0.299783
49,49,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,got,0.285172,-0.101678
49,49,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,bathroom,-0.185591,-0.200264
49,49,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,took,0.070887,-0.218309
49,49,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,time,0.029272,-0.2166
49,49,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,putting,-0.031645,-0.084286
49,49,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,gloves,-0.1171,-0.220213
49,49,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,tactical,0.170787,-0.073172
49,49,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,vest,-0.067648,-0.209008
49,49,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,walked,-0.007134,-0.166206
49,49,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,went,-0.063845,-0.050257
49,49,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,bathroom,-0.185591,-0.200264
49,49,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,said,-0.068561,-0.183017
49,49,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,put,-0.031645,-0.084286
49,49,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,gear,0.048177,0.046234
49,49,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,got,0.285172,-0.101678
49,49,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,classroom,-0.179218,-0.177374
49,49,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,started,0.122479,-0.177503
53,53,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,stepped,-0.180925,-0.152292
53,53,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,bathroom,-0.185591,-0.200264
53,53,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,excitement,0.452169,-0.149789
53,53,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,went,-0.063845,-0.050257
53,53,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,dead,-0.466617,0.279335
53,53,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,halt,-0.282021,0.141582
53,53,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,felt,0.079207,-0.157783
53,53,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,like,-0.000376,-0.262014
53,53,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,disgusting,-0.276758,0.53235
53,53,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,feeling,0.092993,-0.337847
53,53,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,came,-0.054061,-0.177616
53,53,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,like,-0.000376,-0.262014
53,53,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,know,0.213072,-0.278711
53,53,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,do,0.13353,-0.088348
53,53,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,confused,-0.300173,0.292184
55,55,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,know,0.213072,-0.278711
55,55,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,do,0.13353,-0.088348
56,56,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,know,0.213072,-0.278711
56,56,Sky Bouche,ForestHighSchoolshooterMyfirstmemoryisviolenceandconflict,SPEAKER_00,people,0.003899,-0.144111
